Attrition_status,department,satisfaction,filed_complaint,projects,recently_promoted,salary,tenure
Employed,product,6,1,3,0,medium,3
Employed,product,6,0,3,0,low,8
Employed,product,7,0,3,0,medium,2
Employed,product,4,0,3,0,medium,2
Employed,product,7,0,2,0,medium,3
Employed,product,9,1,4,0,high,2
Employed,product,6,0,6,0,medium,5
Employed,product,9,0,3,0,medium,3
Employed,product,7,0,4,0,medium,3
Employed,product,6,0,6,0,medium,5
Employed,product,8,0,4,0,low,3
Employed,product,8,0,3,0,medium,4
Employed,product,10,1,3,0,low,2
Employed,product,6,0,5,0,low,3
Employed,product,10,0,5,0,medium,3
Employed,product,9,1,3,0,low,3
Employed,product,8,0,3,0,medium,3
Employed,product,9,0,5,0,low,7
Employed,product,6,0,2,0,low,3
Employed,product,9,0,5,0,medium,3
Employed,product,10,0,4,0,medium,2
Employed,product,3,0,6,0,medium,5
Employed,product,3,0,3,0,low,3
Employed,product,10,1,3,0,low,2
Employed,product,7,0,3,0,low,4
Employed,product,10,0,5,0,medium,2
Employed,product,7,0,4,0,low,3
Employed,product,7,0,4,0,low,3
Employed,product,4,0,2,0,low,4
Employed,product,9,0,4,0,low,3
Employed,product,6,0,4,0,low,3
Employed,product,6,0,5,0,low,3
Employed,product,10,1,5,0,low,3
Employed,product,7,0,4,0,low,5
Employed,product,8,0,5,0,low,2
Employed,product,6,0,4,0,medium,3
Employed,product,9,0,3,0,low,3
Employed,product,9,0,3,0,medium,3
Employed,product,10,1,3,0,medium,3
Employed,product,2,0,3,0,low,2
Employed,product,6,0,2,0,low,3
Employed,product,10,0,4,0,medium,3
Employed,product,7,0,5,0,high,4
Employed,product,7,0,4,0,medium,3
Employed,product,9,0,3,0,low,2
Employed,product,7,0,3,0,low,2
Employed,product,10,0,6,0,low,2
Employed,product,8,0,3,0,low,2
Employed,product,5,0,2,0,low,3
Employed,product,10,0,5,0,medium,2
Employed,product,8,0,3,0,low,2
Employed,product,10,0,3,0,high,4
Employed,product,5,0,6,0,medium,6
Employed,product,10,0,5,0,low,2
Employed,product,7,0,3,0,medium,6
Employed,product,7,0,3,0,low,2
Employed,product,10,0,4,0,low,3
Employed,product,7,0,4,0,low,4
Employed,product,8,0,3,0,medium,4
Employed,product,8,0,4,0,low,4
Employed,product,5,0,4,0,medium,3
Employed,product,5,0,5,0,medium,2
Employed,product,6,0,3,0,low,2
Employed,product,10,0,3,0,low,7
Employed,product,6,0,3,0,low,8
Employed,product,9,1,5,0,high,3
Employed,product,6,0,3,0,medium,3
Left,product,1,0,5,0,medium,4
Employed,product,5,0,3,0,low,3
Employed,product,9,0,3,0,low,2
Employed,product,2,0,3,0,low,2
Employed,product,10,0,3,0,low,3
Employed,product,4,0,2,0,low,3
Employed,product,7,0,4,0,medium,2
Employed,product,8,0,2,0,low,3
Employed,product,6,0,3,0,medium,6
Employed,product,7,0,3,0,low,2
Employed,product,7,0,2,0,low,3
Employed,product,3,0,4,0,low,5
Employed,product,10,0,4,0,high,3
Employed,product,5,0,6,0,high,4
Left,product,2,0,7,0,medium,4
Employed,product,4,0,5,0,medium,2
Employed,product,10,0,3,0,medium,2
Employed,product,10,1,5,0,low,3
Employed,product,2,0,6,0,low,4
Employed,product,7,1,3,0,low,4
Employed,product,10,0,4,0,low,2
Employed,product,6,0,3,0,medium,3
Employed,product,7,0,3,0,low,3
Employed,product,9,0,3,0,medium,6
Employed,product,4,0,5,0,medium,3
Employed,product,10,0,4,0,medium,3
Employed,product,6,1,4,0,low,3
Employed,product,8,1,4,0,medium,4
Employed,product,9,0,5,0,low,3
Employed,product,9,0,3,0,medium,3
Employed,product,8,1,3,0,medium,2
Employed,product,5,0,3,0,low,4
Employed,product,8,0,4,0,low,4
Employed,product,7,0,2,0,low,2
Employed,product,10,1,5,0,low,3
Left,product,2,0,7,0,medium,4
Employed,product,8,0,4,0,low,3
Employed,product,6,0,4,0,high,3
Employed,product,2,0,4,0,medium,5
Employed,product,4,0,6,0,low,5
Employed,product,8,0,2,0,low,3
Employed,product,8,0,5,0,medium,2
Employed,product,3,0,4,0,medium,4
Employed,product,5,0,2,0,medium,2
Employed,product,5,0,3,0,low,4
Employed,product,8,0,5,0,low,2
Employed,product,7,0,4,0,low,2
Employed,product,3,0,5,0,medium,4
Employed,product,10,0,3,0,low,7
Employed,product,9,0,4,0,medium,2
Left,product,1,0,6,0,low,4
Employed,product,10,0,4,0,medium,3
Employed,product,10,0,4,0,medium,3
Employed,product,6,0,4,0,medium,10
Employed,product,8,1,4,0,medium,3
Employed,product,9,0,4,0,medium,3
Left,product,2,0,5,0,medium,4
Left,product,9,0,5,0,low,5
Employed,product,8,0,2,0,low,3
Employed,product,9,0,3,0,medium,3
Employed,product,5,0,4,0,low,4
Employed,product,8,0,4,0,medium,4
Employed,product,9,0,3,0,medium,3
Employed,product,8,0,4,0,low,4
Left,product,8,0,5,0,medium,5
Left,product,8,0,5,0,low,5
Employed,product,10,0,3,0,medium,2
Left,product,1,0,6,0,medium,4
Employed,product,9,0,5,0,high,3
Employed,product,6,0,4,0,medium,10
Employed,product,4,0,5,0,low,6
Employed,product,3,0,5,0,medium,6
Left,product,1,0,6,0,medium,4
Employed,product,9,0,5,0,low,4
Employed,product,6,1,5,0,low,3
Employed,product,5,1,4,0,low,2
Employed,product,7,0,4,0,medium,4
Employed,product,9,0,3,0,medium,3
Employed,product,7,1,6,0,medium,4
Employed,product,6,0,4,0,high,2
Left,product,2,0,7,0,medium,4
Left,product,1,0,6,0,low,4
Employed,product,3,1,4,0,low,6
Employed,product,3,1,4,0,high,6
Employed,product,5,0,3,0,low,4
Employed,product,2,0,5,0,medium,4
Left,product,7,0,5,0,medium,5
Employed,product,6,1,3,0,medium,3
Employed,product,9,0,4,0,medium,3
Employed,product,9,1,4,0,low,3
Employed,product,8,0,3,0,medium,3
Employed,product,8,1,3,0,medium,2
Employed,product,7,0,4,0,low,4
Employed,product,5,0,3,0,high,2
Employed,product,7,0,3,0,low,2
Employed,product,6,0,4,0,medium,2
Left,product,2,0,5,0,medium,4
Employed,product,7,0,4,0,low,4
Employed,product,10,0,3,0,medium,2
Left,product,8,1,5,0,medium,5
Employed,product,10,0,3,0,low,3
Left,product,2,0,7,0,low,4
Employed,product,7,0,2,0,low,5
Left,product,1,0,7,0,low,4
Left,product,2,0,6,0,low,4
Left,product,2,0,6,0,medium,4
Employed,product,9,0,5,0,low,2
Employed,product,4,0,4,0,low,5
Employed,product,8,0,2,0,low,3
Employed,product,9,1,4,0,medium,3
Employed,product,7,0,3,0,low,2
Employed,product,9,0,6,0,low,3
Employed,product,7,0,5,0,low,4
Left,product,7,0,5,0,medium,5
Employed,product,5,0,6,0,medium,6
Employed,product,9,0,4,0,low,2
Employed,product,4,0,4,0,medium,3
Left,product,10,0,5,0,medium,5
Employed,product,9,1,2,0,low,3
Employed,product,9,0,4,0,low,3
Employed,product,6,0,5,0,medium,3
Employed,product,6,0,4,0,low,5
Employed,product,10,0,3,0,high,2
Employed,product,6,0,5,0,low,4
Employed,product,9,0,5,0,medium,2
Employed,product,2,0,4,0,medium,4
Left,product,1,0,7,0,low,4
Employed,product,4,0,4,0,low,2
Employed,product,6,0,4,0,low,2
Left,product,1,0,6,0,low,4
Left,product,1,0,7,0,low,4
Employed,product,9,0,4,0,low,3
Employed,product,5,0,2,0,low,5
Employed,product,3,0,3,0,low,5
Employed,product,7,0,3,0,low,3
Employed,product,8,0,5,0,low,4
Employed,product,5,0,4,0,low,5
Employed,product,9,0,4,0,low,2
Employed,product,7,0,3,0,medium,4
Left,product,1,0,7,0,low,4
Employed,product,5,0,2,0,medium,4
Employed,product,10,1,5,0,medium,3
Left,product,2,0,6,0,low,4
Employed,product,7,0,3,0,low,4
Left,product,10,0,5,0,low,5
Employed,product,10,0,3,0,medium,3
Employed,product,6,0,4,0,medium,2
Left,product,8,0,5,0,low,6
Left,product,1,0,7,0,low,4
Left,product,1,0,6,0,low,4
Employed,product,8,0,3,0,low,4
Employed,product,7,0,4,0,medium,2
Employed,product,8,1,3,0,low,2
Employed,product,6,0,6,0,medium,6
Employed,product,7,0,4,0,medium,3
Left,product,2,0,7,0,low,4
Left,product,9,0,5,0,medium,5
Employed,product,9,0,5,0,medium,2
Employed,product,9,0,4,0,medium,2
Left,product,1,0,7,0,low,4
Employed,product,6,1,3,0,low,2
Employed,product,8,0,4,0,low,2
Employed,product,10,0,4,0,low,2
Employed,product,7,0,3,0,low,4
Left,product,2,0,7,0,low,4
Left,product,8,0,4,0,medium,5
Employed,product,9,0,4,0,medium,2
Left,product,9,0,5,0,low,5
Left,product,9,0,4,0,low,5
Employed,product,10,0,4,0,low,3
Left,product,8,1,5,0,medium,5
Employed,product,9,0,6,0,low,5
Employed,product,10,0,4,0,low,7
Employed,product,7,0,6,0,medium,6
Employed,product,6,0,3,0,medium,2
Left,product,2,0,6,0,low,4
Employed,product,8,0,3,0,low,3
Employed,product,6,0,4,0,medium,8
Employed,product,7,0,3,0,medium,3
Employed,product,6,0,4,0,low,3
Left,product,8,0,4,0,low,5
Employed,product,9,0,4,0,low,2
Employed,product,10,0,4,0,high,2
Employed,product,7,0,2,0,medium,4
Employed,product,2,0,4,0,medium,4
Left,product,8,0,5,0,low,5
Left,product,9,0,5,0,low,5
Employed,product,10,0,4,0,high,3
Employed,product,6,0,3,0,medium,2
Employed,product,5,0,5,0,medium,3
Left,product,2,0,6,0,low,4
Employed,product,5,0,5,0,low,2
Employed,product,9,0,3,0,high,3
Left,product,8,1,5,0,medium,5
Left,product,1,0,6,0,low,4
Employed,product,6,1,4,0,low,3
Left,product,1,0,6,0,low,4
Employed,product,7,0,5,0,low,5
Employed,product,7,0,4,0,medium,2
Employed,product,10,0,3,0,medium,3
Employed,product,8,0,4,0,low,5
Employed,product,7,0,3,0,high,3
Left,product,2,0,6,0,low,4
Employed,product,2,0,5,0,high,3
Employed,product,5,0,4,0,medium,7
Left,product,2,0,6,0,high,4
Employed,product,5,0,2,0,medium,4
Left,product,8,0,4,0,low,5
Left,product,10,0,5,0,medium,5
Left,product,1,0,7,0,low,4
Employed,product,6,0,3,0,low,3
Employed,product,8,0,5,0,low,4
Employed,product,2,0,4,0,low,5
Left,product,7,0,5,0,low,5
Employed,product,10,0,3,0,medium,3
Employed,product,5,0,4,0,medium,8
Employed,product,7,0,3,0,high,10
Employed,product,7,0,3,0,medium,3
Employed,product,10,1,6,0,low,8
Employed,product,8,0,2,0,low,3
Employed,product,7,0,6,0,medium,5
Employed,product,10,0,3,0,medium,3
Left,product,9,0,4,0,medium,5
Left,product,8,0,5,0,low,6
Employed,product,6,0,3,0,high,10
Employed,product,9,1,5,0,low,3
Left,product,8,0,5,0,low,5
Employed,product,10,1,4,0,medium,4
Left,product,2,0,7,0,low,4
Employed,product,8,0,3,0,low,4
Left,product,8,0,2,0,low,3
Left,product,2,0,7,0,low,4
Employed,product,5,0,3,0,medium,3
Left,product,9,0,5,0,low,5
Left,product,9,0,4,0,low,4
Employed,product,3,0,4,0,medium,4
Employed,product,9,0,4,0,low,3
Left,product,10,0,5,0,low,6
Left,product,2,0,6,0,medium,4
Employed,product,3,0,6,0,low,4
Employed,product,3,1,6,0,high,6
Employed,product,10,0,4,0,low,2
Employed,product,9,0,3,0,medium,3
Left,product,9,0,5,0,low,5
Employed,product,7,0,3,0,medium,4
Employed,product,9,0,3,0,medium,2
Left,product,9,0,4,0,medium,5
Employed,product,8,0,4,0,low,2
Left,product,9,0,5,0,low,6
Employed,product,9,0,4,0,low,3
Left,product,8,0,5,0,low,5
Employed,product,8,0,5,0,low,5
Left,product,9,0,4,0,low,5
Left,product,9,0,5,0,medium,6
Employed,product,9,0,5,0,medium,4
Employed,product,2,0,4,0,medium,4
Employed,product,10,0,4,0,low,7
Left,product,2,0,6,0,high,4
Employed,product,8,0,4,0,medium,2
Employed,product,7,1,3,0,high,3
Employed,product,7,0,5,0,medium,2
Employed,product,10,0,5,0,low,3
Employed,product,3,0,4,0,medium,6
Employed,product,6,0,4,0,low,3
Left,product,9,0,5,0,low,6
Employed,product,7,1,3,0,low,2
Left,product,2,0,6,0,medium,4
Employed,product,8,0,3,0,high,3
Employed,product,9,0,4,0,medium,2
Employed,product,5,0,5,0,medium,3
Left,product,1,0,6,0,medium,4
Employed,product,7,1,3,0,medium,2
Employed,product,10,1,4,0,medium,4
Employed,product,10,1,4,0,high,2
Employed,product,3,1,6,0,low,5
Employed,product,7,0,5,0,low,3
Employed,product,7,0,6,0,medium,4
Left,product,9,0,5,0,low,6
Employed,product,10,1,6,0,low,8
Employed,product,6,0,4,0,medium,3
Employed,product,8,1,2,0,low,5
Employed,product,7,0,4,0,low,3
Employed,product,6,0,4,0,medium,7
Employed,product,9,0,3,0,low,2
Employed,product,4,0,4,0,low,3
Left,product,8,0,5,0,medium,6
Employed,product,8,0,2,0,low,3
Employed,product,8,0,3,0,medium,2
Employed,product,4,0,5,0,low,4
Employed,product,3,1,3,0,low,6
Left,product,8,0,5,0,low,6
Left,product,4,0,6,0,low,5
Employed,product,9,0,4,0,medium,2
Employed,product,6,0,4,0,medium,3
Left,product,9,0,5,0,low,5
Left,product,9,0,4,0,medium,5
Employed,product,7,0,2,0,low,2
Employed,product,2,1,4,0,low,5
Left,product,10,0,5,0,medium,5
Employed,product,6,0,4,0,low,5
Employed,product,7,0,4,0,low,3
Left,product,9,0,4,0,medium,6
Employed,product,8,0,4,0,medium,3
Employed,product,7,1,4,0,low,3
Employed,product,8,0,3,0,low,3
Employed,product,9,0,3,0,low,2
Left,product,9,0,4,0,medium,6
Left,product,9,0,5,0,medium,5
Left,product,8,0,5,0,low,5
Employed,product,9,1,4,0,medium,3
Employed,product,1,0,6,0,low,4
Employed,product,10,1,5,0,medium,3
Employed,product,9,0,3,0,low,2
Employed,product,9,0,4,0,medium,3
Employed,product,6,0,6,0,medium,4
Left,product,9,0,4,0,low,5
Employed,product,9,1,4,0,low,6
Employed,product,7,0,4,0,low,4
Employed,product,9,0,3,0,medium,3
Employed,product,3,1,6,0,high,6
Employed,product,9,0,5,0,low,4
Employed,product,7,0,4,0,low,3
Left,product,9,0,4,0,medium,6
Left,product,8,0,5,0,low,6
Employed,product,8,1,6,0,medium,2
Left,product,9,0,5,0,medium,6
Employed,product,9,0,3,0,low,4
Employed,product,3,0,5,0,medium,3
Employed,product,10,0,5,0,low,3
Employed,product,6,1,5,0,low,3
Employed,product,2,0,6,0,medium,3
Left,product,9,0,5,0,medium,5
Left,product,8,0,5,0,low,5
Employed,product,7,0,3,0,high,2
Employed,product,7,0,3,0,high,2
Left,product,8,0,4,0,low,5
Employed,product,10,0,5,0,low,4
Employed,product,9,0,6,0,medium,5
Left,product,9,0,5,0,low,5
Employed,product,9,0,6,0,medium,5
Employed,product,7,1,3,0,medium,3
Employed,product,8,0,3,0,medium,2
Left,product,10,0,4,0,medium,5
Employed,product,9,0,3,0,low,2
Employed,product,9,0,3,0,medium,2
Employed,product,8,1,2,0,medium,4
Employed,product,10,0,5,0,low,4
Employed,product,9,1,4,0,high,2
Left,product,10,0,4,0,low,5
Employed,product,10,1,3,0,low,2
Employed,product,2,0,6,0,low,4
Employed,product,7,0,2,0,low,2
Employed,product,6,0,3,0,medium,3
Employed,product,7,1,3,0,low,2
Employed,product,8,0,4,0,low,2
Employed,product,9,0,5,0,medium,2
Employed,product,10,0,4,0,medium,2
Employed,product,6,0,4,0,medium,3
Employed,product,6,0,4,0,medium,3
Employed,product,6,0,3,0,medium,3
Employed,product,7,1,3,0,medium,3
Employed,product,7,0,5,0,medium,3
Employed,product,8,0,4,0,medium,3
Employed,product,10,0,5,0,low,3
Left,product,1,0,6,0,medium,4
Employed,product,7,0,4,0,medium,4
Employed,product,10,0,4,0,medium,4
Employed,product,10,0,4,0,medium,4
Left,product,6,0,2,0,low,5
Left,product,8,0,5,0,low,5
Left,product,8,0,5,0,medium,5
Left,product,8,0,5,0,low,5
Left,product,8,0,5,0,low,5
Employed,product,9,1,2,0,low,5
Left,product,9,0,4,0,low,5
Left,product,9,0,5,0,medium,5
Left,product,9,0,5,0,low,5
Left,product,9,0,5,0,low,6
Left,product,9,0,4,0,low,6
Left,product,10,0,4,0,medium,6
Employed,sales,8,0,2,0,medium,3
Employed,sales,10,0,5,0,low,3
Employed,sales,5,0,2,0,low,3
Employed,sales,8,0,4,0,low,3
Employed,sales,7,0,2,0,low,3
Employed,sales,3,1,6,0,high,10
Employed,sales,5,0,3,0,medium,2
Employed,sales,5,0,6,0,medium,5
Employed,sales,6,0,2,0,low,3
Employed,sales,3,0,5,0,medium,2
Employed,sales,10,1,6,0,low,5
Employed,sales,7,0,5,0,low,4
Employed,sales,5,0,2,0,medium,3
Employed,sales,7,0,5,0,low,4
Employed,sales,8,1,3,1,low,5
Employed,sales,7,1,2,0,medium,6
Employed,sales,7,0,4,0,medium,4
Employed,sales,9,0,5,0,low,5
Employed,sales,5,0,2,0,low,2
Employed,sales,10,1,5,0,medium,7
Employed,sales,6,0,6,0,medium,4
Employed,sales,10,0,2,0,low,3
Employed,sales,7,0,3,1,medium,4
Employed,sales,2,0,3,0,low,5
Employed,sales,4,0,4,0,medium,2
Employed,sales,7,0,2,0,low,6
Employed,sales,3,0,3,0,low,5
Employed,sales,8,0,2,0,low,5
Employed,sales,6,1,6,0,medium,2
Employed,sales,7,0,2,0,low,6
Employed,sales,5,0,6,0,medium,5
Employed,sales,3,0,6,0,high,6
Employed,sales,3,1,6,0,high,10
Employed,sales,7,0,2,0,low,2
Employed,sales,10,1,5,0,medium,7
Employed,sales,8,0,2,0,medium,7
Employed,sales,6,0,3,0,medium,3
Employed,sales,7,0,2,0,medium,3
Employed,sales,3,0,2,0,low,3
Employed,sales,7,0,5,0,low,4
Employed,sales,2,0,4,0,medium,3
Employed,sales,4,1,3,0,low,3
Employed,sales,3,1,3,0,low,6
Employed,sales,8,0,2,0,low,2
Employed,sales,7,0,3,0,low,6
Employed,sales,5,0,3,0,medium,7
Employed,sales,6,0,4,0,medium,5
Employed,sales,9,0,3,0,medium,4
Employed,sales,7,0,4,0,low,3
Employed,sales,5,0,5,0,medium,4
Employed,sales,2,0,6,0,low,3
Employed,sales,9,0,5,0,low,5
Employed,sales,6,0,3,0,medium,3
Employed,sales,6,0,4,0,low,2
Employed,sales,7,0,4,0,low,5
Left,sales,8,0,4,0,low,2
Employed,sales,4,0,2,0,medium,6
Employed,sales,7,1,4,0,low,2
Left,sales,4,0,2,0,medium,3
Employed,sales,3,0,4,0,low,4
Employed,sales,9,0,6,0,low,5
Employed,sales,5,1,2,0,low,3
Employed,sales,3,0,3,0,medium,3
Employed,sales,6,1,3,0,low,2
Employed,sales,5,0,3,0,medium,7
Employed,sales,8,0,3,0,low,2
Employed,sales,6,0,3,0,medium,6
Employed,sales,10,0,3,0,high,2
Left,sales,4,0,2,0,low,3
Left,sales,5,0,2,0,low,3
Left,sales,4,0,2,0,medium,3
Employed,sales,2,0,5,0,low,4
Employed,sales,3,0,6,0,low,5
Employed,sales,5,0,3,0,low,2
Employed,sales,2,0,6,0,medium,3
Left,sales,4,1,2,0,low,3
Employed,sales,3,0,6,0,low,3
Employed,sales,6,0,4,0,low,5
Employed,sales,6,0,3,0,low,4
Employed,sales,5,0,3,0,medium,2
Employed,sales,7,0,3,1,medium,4
Employed,sales,5,0,5,0,medium,4
Employed,sales,5,1,3,0,low,2
Employed,sales,5,0,5,0,low,3
Employed,sales,7,0,5,0,medium,3
Left,sales,4,0,2,0,low,3
Left,sales,4,0,2,0,medium,3
Employed,sales,6,0,2,0,medium,2
Left,sales,4,0,2,1,low,3
Employed,sales,2,0,4,0,low,5
Employed,sales,5,0,3,0,high,3
Employed,sales,2,0,3,0,medium,5
Employed,sales,7,1,3,1,low,5
Employed,sales,2,0,2,0,medium,3
Left,sales,5,0,2,0,medium,3
Left,sales,5,0,2,0,medium,3
Employed,sales,8,0,3,0,medium,3
Left,sales,5,0,2,0,low,3
Left,sales,5,0,2,0,low,3
Employed,sales,6,0,2,0,medium,4
Left,sales,5,0,2,0,medium,3
Left,sales,5,0,2,0,medium,3
Left,sales,5,0,2,0,low,3
Employed,sales,7,0,5,0,low,4
Employed,sales,7,0,4,0,low,3
Left,sales,5,0,2,0,low,3
Employed,sales,7,0,6,0,low,4
Left,sales,5,0,2,0,medium,3
Employed,sales,6,0,6,0,low,4
Left,sales,4,0,2,0,low,3
Left,sales,4,0,2,0,medium,3
Employed,sales,6,0,3,0,low,2
Employed,sales,6,0,2,0,medium,3
Employed,sales,8,0,2,0,low,4
Employed,sales,7,0,2,0,medium,7
Left,sales,5,0,2,0,low,3
Employed,sales,10,0,3,0,low,5
Employed,sales,3,0,6,0,low,6
Employed,sales,4,0,4,0,low,2
Employed,sales,3,0,6,0,medium,7
Left,sales,4,0,2,0,low,3
Left,sales,5,0,2,0,low,3
Employed,sales,3,0,5,0,low,4
Left,sales,4,0,2,0,medium,3
Employed,sales,10,0,2,0,low,5
Left,sales,5,0,2,0,low,3
Employed,sales,7,0,2,0,medium,2
Left,sales,6,0,5,0,low,4
Left,sales,5,0,2,0,low,3
Left,sales,5,0,2,0,low,3
Employed,sales,10,1,4,0,medium,6
Left,sales,4,0,2,0,low,3
Employed,sales,5,0,2,0,medium,4
Employed,sales,7,0,5,0,medium,4
Employed,sales,3,1,5,0,high,2
Employed,sales,2,0,2,0,medium,4
Employed,sales,2,0,2,0,medium,6
Left,sales,5,0,2,0,medium,2
Left,sales,5,0,2,0,low,3
Left,sales,4,0,2,0,medium,3
Left,sales,5,0,2,0,low,3
Employed,sales,9,0,4,0,low,3
Employed,sales,7,0,5,0,medium,3
Employed,sales,8,1,3,0,medium,3
Left,sales,5,0,2,0,low,3
Employed,sales,5,0,2,0,low,2
Left,sales,5,0,2,0,low,3
Left,sales,4,0,2,0,low,3
Employed,sales,5,0,3,0,medium,2
Left,sales,5,0,2,0,low,3
Employed,sales,10,0,5,0,medium,6
Left,sales,4,0,2,0,low,3
Employed,sales,8,0,5,0,high,6
Left,sales,5,0,2,0,low,3
Left,sales,5,0,2,0,low,3
Left,sales,6,0,2,0,medium,3
Employed,sales,6,0,4,0,medium,2
Left,sales,5,0,2,0,low,3
Left,sales,5,0,2,0,low,3
Employed,sales,10,0,5,0,medium,2
Employed,sales,8,0,5,0,high,2
Employed,sales,8,0,3,0,low,3
Employed,sales,5,0,4,0,low,2
Employed,sales,4,0,2,0,low,3
Employed,sales,6,1,3,0,low,2
Left,sales,5,0,2,0,low,3
Left,sales,4,0,2,0,low,3
Left,sales,4,0,2,0,medium,3
Left,sales,6,0,2,0,low,3
Employed,sales,8,1,4,1,medium,5
Employed,sales,5,0,2,0,medium,4
Employed,sales,8,1,4,1,medium,5
Left,sales,5,1,2,0,low,3
Employed,sales,6,1,4,0,high,6
Left,sales,5,1,2,0,low,3
Employed,sales,10,1,4,0,medium,6
Employed,sales,6,1,2,0,medium,2
Employed,sales,10,0,4,0,low,3
Employed,sales,10,0,4,0,medium,2
Employed,sales,8,0,5,0,low,3
Employed,sales,4,0,3,0,medium,7
Employed,sales,8,0,3,0,low,3
Left,sales,4,0,2,0,low,3
Employed,sales,9,0,3,0,low,2
Left,sales,7,0,2,0,low,3
Employed,sales,8,1,3,0,low,2
Employed,sales,9,1,2,0,low,5
Employed,sales,9,0,4,0,low,2
Employed,sales,3,1,5,0,low,5
Left,sales,6,0,2,0,low,3
Employed,sales,5,0,6,0,low,3
Left,sales,5,0,2,0,low,3
